u,theta_d,rho,vel
431.6,-2.256773132,-0.005675934,16.66666667
431.7,-2.257266624,-0.002466346,16.66666667
431.8,-2.257000149,0.00133238,16.66666667
431.9,-2.257610664,-0.003057298,16.66666667
432,-2.258163603,-0.002803088,16.66666667
432.1,-2.259220059,-0.005445267,16.66666667
432.2,-2.259029087,0.00097741,16.66666667
432.3,-2.258928354,0.000506377,16.66666667
432.4,-2.260331371,-0.007014842,16.66666667
432.5,-2.261247142,-0.00457934,16.66666667
432.6,-2.261601418,-0.001772127,16.66666667
432.7,-2.260813777,0.003939441,16.66666667
432.8,-2.261374781,-0.002812908,16.66666667
432.9,-2.262188202,-0.004144813,16.66666667
433,-2.26275792,-0.002938099,16.66666667
433.1,-2.263741649,-0.005001041,16.66666667
433.2,-2.263307584,0.002175026,16.66666667
433.3,-2.263561744,-0.001271685,16.66666667
433.4,-2.264617218,-0.005280066,16.66666667
433.5,-2.26552857,-0.004557711,16.66666667
433.6,-2.264876427,0.003261008,16.66666667
433.7,-2.264661514,0.001083189,16.66666667
433.8,-2.266208571,-0.007946064,16.66666667
433.9,-2.266841272,-0.003254853,16.66666667
434,-2.266913021,-0.000362334,16.66666667
434.1,-2.266884099,0.000144599,16.66666667
434.2,-2.26734306,-0.002292829,16.66666667
434.3,-2.267781976,-0.002192861,16.66666667
434.4,-2.267720666,0.000306467,16.66666667
434.5,-2.268065941,-0.001728359,16.66666667
434.6,-2.268940806,-0.004429594,16.66666667
434.7,-2.269185003,-0.001256945,16.66666667
434.8,-2.269343388,-0.000810788,16.66666667
434.9,-2.269769797,-0.002144651,16.66666667
435,-2.269755215,7.29E-05,16.66666667
435.1,-2.270039819,-0.001422302,16.66666667
435.2,-2.270443828,-0.002019857,16.66666667
435.3,-2.27047577,-0.000159758,16.66666667
435.4,-2.271052574,-0.002889209,16.66666667
435.5,-2.271873064,-0.004159512,16.66666667
435.6,-2.271581864,0.00149819,16.66666667
435.7,-2.271297243,0.001453133,16.66666667
435.8,-2.271602267,-0.001531268,16.66666667
435.9,-2.272164928,-0.002809836,16.66666667
436,-2.272056097,0.000543768,16.66666667
436.1,-2.2720262,0.000149562,16.66666667
436.2,-2.27338124,-0.006778819,16.66666667
436.3,-2.274093602,-0.003571793,16.66666667
436.4,-2.272810417,0.006529607,16.66666667
436.5,-2.27220626,0.003107217,16.66666667
436.6,-2.273680383,-0.00748442,16.66666667
436.7,-2.274542488,-0.004318487,16.66666667
436.8,-2.273776889,0.003827145,16.66666667
436.9,-2.273878146,-0.000506,16.66666667
437,-2.27441461,-0.002679515,16.66666667
437.1,-2.274343389,0.000355957,16.66666667
437.2,-2.274244627,0.000497092,16.66666667
437.3,-2.274837771,-0.003031399,16.66666667
437.4,-2.274852568,-7.58E-05,16.66666667
437.5,-2.274502101,0.001768183,16.66666667
437.6,-2.274601432,-0.000496648,16.66666667
437.7,-2.275162338,-0.002800822,16.66666667
437.8,-2.275656969,-0.002471181,16.66666667
437.9,-2.27556461,0.000461456,16.66666667
438,-2.275410137,0.00077212,16.66666667
438.1,-2.274973732,0.002203959,16.66666667
438.2,-2.274850212,0.000633044,16.66666667
438.3,-2.275760538,-0.00464041,16.66666667
438.4,-2.275417759,0.001720441,16.66666667
438.5,-2.275681218,-0.001315937,16.66666667
438.6,-2.276522554,-0.004201457,16.66666667
438.7,-2.276621435,-0.000493467,16.66666667
438.8,-2.27603761,0.00291386,16.66666667
438.9,-2.275523593,0.002575635,16.66666667
439,-2.275218676,0.00154726,16.66666667
439.1,-2.275738517,-0.0026585,16.66666667
439.2,-2.276294023,-0.002811617,16.66666667
439.3,-2.276692325,-0.001993044,16.66666667
439.4,-2.27585886,0.004159633,16.66666667
439.5,-2.275407943,0.002250389,16.66666667
439.6,-2.275842799,-0.002170926,16.66666667
439.7,-2.275678306,0.000821344,16.66666667
439.8,-2.275830621,-0.000763582,16.66666667
439.9,-2.276110145,-0.001419563,16.66666667
440,-2.276354748,-0.001248017,16.66666667
440.1,-2.276209456,0.000731982,16.66666667
440.2,-2.275953294,0.001278535,16.66666667
440.3,-2.275846825,0.000530887,16.66666667
440.4,-2.275539785,0.001531402,16.66666667
440.5,-2.275763164,-0.00111453,16.66666667
440.6,-2.27562097,0.000709787,16.66666667
440.7,-2.275093833,0.002645124,16.66666667
440.8,-2.275455474,-0.00183436,16.66666667
440.9,-2.275848846,-0.001996787,16.66666667
441,-2.275039825,0.004061385,16.66666667
441.1,-2.274670013,0.001844879,16.66666667
441.2,-2.275090388,-0.002096697,16.66666667
441.3,-2.275053995,0.00018138,16.66666667
441.4,-2.274583778,0.002342766,16.66666667
441.5,-2.274863082,-0.001392673,16.66666667
441.6,-2.275159398,-0.001477291,16.66666667
441.7,-2.27452764,0.003150085,16.66666667
441.8,-2.274297711,0.001146639,16.66666667
441.9,-2.274074765,0.001111012,16.66666667
442,-2.273578544,0.002472873,16.66666667
442.1,-2.273833419,-0.001270224,16.66666667
442.2,-2.273609553,0.001115692,16.66666667
442.3,-2.273076502,0.002658083,16.66666667
442.4,-2.273639123,-0.002800711,16.66666667
442.5,-2.273391724,0.001220246,16.66666667
442.6,-2.272511973,0.004317337,16.66666667
442.7,-2.272602171,-0.00044641,16.66666667
442.8,-2.272917191,-0.001570617,16.66666667
442.9,-2.272296937,0.00309321,16.66666667
443,-2.271682566,0.003062102,16.66666667
443.1,-2.271953533,-0.001351278,16.66666667
443.2,-2.27168048,0.001362409,16.66666667
443.3,-2.271047601,0.003145737,16.66666667
443.4,-2.271061545,-6.88E-05,16.66666667
443.5,-2.271199541,-0.000680403,16.66666667
443.6,-2.270557642,0.003190305,16.66666667
443.7,-2.270865179,-0.001534867,16.66666667
443.8,-2.270664443,0.001001775,16.66666667
443.9,-2.26948643,0.005879052,16.66666667
444,-2.269362759,0.000617083,16.66666667
444.1,-2.269394597,-0.000158689,16.66666667
444.2,-2.269160358,0.001163807,16.66666667
444.3,-2.269599391,-0.002169178,16.66666667
444.4,-2.268658278,0.004654159,16.66666667
444.5,-2.267827933,0.004134037,16.66666667
444.6,-2.267036362,0.003951813,16.66666667
444.7,-2.266709362,0.001632223,16.66666667
444.8,-2.26764746,-0.00467978,16.66666667
444.9,-2.267863974,-0.0010801,16.66666667
445,-2.266774476,0.005437421,16.66666667
445.1,-2.266202494,0.002841092,16.66666667
445.2,-2.265093391,0.005480895,16.66666667
445.3,-2.265066842,0.000131776,16.66666667
445.4,-2.265354102,-0.001433822,16.66666667
445.5,-2.265195039,0.000794516,16.66666667
445.6,-2.26432693,0.004334835,16.66666667
445.7,-2.263639682,0.003431311,16.66666667
445.8,-2.26377903,-0.000696269,16.66666667
445.9,-2.26357002,0.001042822,16.66666667
446,-2.262576789,0.004927851,16.66666667
446.1,-2.262576763,1.25E-07,16.66666667
446.2,-2.262422931,0.000765993,16.66666667
446.3,-2.261045427,0.00687629,16.66666667
446.4,-2.26089631,0.000744623,16.66666667
446.5,-2.260689518,0.001032721,16.66666667
446.6,-2.260310506,0.001892788,16.66666667
446.7,-2.259810517,0.002496422,16.66666667
446.8,-2.259395234,0.002072946,16.66666667
446.9,-2.258985605,0.00203915,16.66666667
447,-2.258541251,0.002206671,16.66666667
447.1,-2.257898015,0.003203584,16.66666667
447.2,-2.257685887,0.001059214,16.66666667
447.3,-2.257366181,0.001596048,16.66666667
447.4,-2.256477245,0.004439348,16.66666667
447.5,-2.256361992,0.000575765,16.66666667
447.6,-2.255863898,0.002488302,16.66666667
447.7,-2.254809752,0.005260434,16.66666667
447.8,-2.254287821,0.002595952,16.66666667
447.9,-2.254377234,-0.000444737,16.66666667
448,-2.253812049,0.002821236,16.66666667
448.1,-2.252950681,0.00430401,16.66666667
448.2,-2.252441002,0.002546168,16.66666667
448.3,-2.251716145,0.003622287,16.66666667
448.4,-2.251817671,-0.000507354,16.66666667
448.5,-2.251550654,0.001333314,16.66666667
448.6,-2.250767036,0.003902292,16.66666667
448.7,-2.250060583,0.003514819,16.66666667
448.8,-2.249389797,0.003346575,16.66666667
448.9,-2.248503851,0.00442728,16.66666667
449,-2.248184906,0.001594349,16.66666667
449.1,-2.247908903,0.001379995,16.66666667
449.2,-2.247048287,0.004302387,16.66666667
449.3,-2.246216626,0.004156258,16.66666667
449.4,-2.246116898,0.000497747,16.66666667
449.5,-2.245703352,0.002060818,16.66666667
449.6,-2.244954552,0.003734983,16.66666667
449.7,-2.244530972,0.00211664,16.66666667
449.8,-2.244209545,0.00160699,16.66666667
449.9,-2.243269945,0.004697864,16.66666667
450,-2.24263332,0.003183316,16.66666667
450.1,-2.241861256,0.003859317,16.66666667
450.2,-2.241185102,0.003377944,16.66666667
450.3,-2.240660295,0.002622151,16.66666667
450.4,-2.240503636,0.00078257,16.66666667
450.5,-2.239597586,0.004520372,16.66666667
450.6,-2.238285421,0.006545529,16.66666667
450.7,-2.23803724,0.00123929,16.66666667
450.8,-2.23748908,0.002739309,16.66666667
450.9,-2.237391459,0.000488173,16.66666667
451,-2.237357288,0.000170953,16.66666667
451.1,-2.235257478,0.010502942,16.66666667
451.2,-2.234041041,0.006079884,16.66666667
451.3,-2.234510069,-0.002340834,16.66666667
451.4,-2.234036134,0.002366112,16.66666667
451.5,-2.233046401,0.004947821,16.66666667
451.6,-2.232135478,0.004553403,16.66666667
451.7,-2.231887653,0.001238548,16.66666667
451.8,-2.231175251,0.003559735,16.66666667
451.9,-2.230227615,0.004734017,16.66666667
452,-2.229891604,0.001679424,16.66666667
452.1,-2.228949659,0.004712118,16.66666667
452.2,-2.228432792,0.002586309,16.66666667
452.3,-2.227745113,0.00343893,16.66666667
452.4,-2.226501882,0.006211816,16.66666667
452.5,-2.22605289,0.002243538,16.66666667
452.6,-2.225669242,0.001917842,16.66666667
452.7,-2.224864362,0.004024073,16.66666667
452.8,-2.223685836,0.005895343,16.66666667
452.9,-2.222958784,0.003639054,16.66666667
453,-2.222886313,0.00036271,16.66666667
453.1,-2.222568328,0.001589154,16.66666667
453.2,-2.221805592,0.003810843,16.66666667
453.3,-2.220769619,0.005182087,16.66666667
453.4,-2.220231886,0.002689155,16.66666667
453.5,-2.218976463,0.006276689,16.66666667
453.6,-2.218035336,0.004705,16.66666667
453.7,-2.217553633,0.002408433,16.66666667
453.8,-2.216545933,0.005041029,16.66666667
453.9,-2.21609962,0.002232268,16.66666667
454,-2.215449628,0.003250329,16.66666667
454.1,-2.214727969,0.003608381,16.66666667
454.2,-2.214033659,0.003472563,16.66666667
454.3,-2.213201856,0.004161404,16.66666667
454.4,-2.211997593,0.006021477,16.66666667
454.5,-2.211324952,0.003362527,16.66666667
454.6,-2.210475793,0.004244888,16.66666667
454.7,-2.210178763,0.001485079,16.66666667
454.8,-2.209906057,0.00136521,16.66666667
454.9,-2.208795356,0.005563699,16.66666667
455,-2.208154642,0.003206446,16.66666667
455.1,-2.206540954,0.008071536,16.66666667
455.2,-2.205578976,0.004810079,16.66666667
455.3,-2.205109824,0.002344498,16.66666667
455.4,-2.2047073,0.002011218,16.66666667
455.5,-2.204092398,0.003073299,16.66666667
455.6,-2.203491432,0.003007619,16.66666667
455.7,-2.202314337,0.005897546,16.66666667
455.8,-2.200865419,0.007252652,16.66666667
455.9,-2.200114759,0.003754482,16.66666667
456,-2.199723483,0.001956598,16.66666667
456.1,-2.199379843,0.00171883,16.66666667
456.2,-2.19826197,0.005594922,16.66666667
456.3,-2.197851054,0.002055617,16.66666667
456.4,-2.19675443,0.005484766,16.66666667
456.5,-2.195836084,0.00459934,16.66666667
456.6,-2.195309388,0.002639363,16.66666667
456.7,-2.194394139,0.004580888,16.66666667
456.8,-2.192866846,0.007637692,16.66666667
456.9,-2.191934073,0.004661185,16.66666667
457,-2.191982951,-0.000244166,16.66666667
457.1,-2.191649256,0.001668942,16.66666667
457.2,-2.190219408,0.007158052,16.66666667
457.3,-2.188904332,0.006584881,16.66666667
457.4,-2.188422202,0.002415611,16.66666667
457.5,-2.187857883,0.002827321,16.66666667
457.6,-2.186573001,0.006430405,16.66666667
457.7,-2.185668917,0.004520527,16.66666667
457.8,-2.185241013,0.002139673,16.66666667
457.9,-2.184199661,0.005209178,16.66666667
458,-2.182755609,0.007221183,16.66666667
458.1,-2.182340415,0.002074752,16.66666667
458.2,-2.182072699,0.001339672,16.66666667
458.3,-2.181124964,0.004753199,16.66666667
458.4,-2.179328821,0.008999361,16.66666667
458.5,-2.179319444,4.69E-05,16.66666667
458.6,-2.178719177,0.003002285,16.66666667
458.7,-2.177215085,0.007516055,16.66666667
458.8,-2.176408412,0.004031586,16.66666667
458.9,-2.17586566,0.002714574,16.66666667
459,-2.174894508,0.004865332,16.66666667
459.1,-2.173848959,0.005249969,16.66666667
459.2,-2.17351434,0.00167899,16.66666667
459.3,-2.17246338,0.005259723,16.66666667
459.4,-2.171312355,0.005750414,16.66666667
459.5,-2.170097937,0.006068904,16.66666667
459.6,-2.169184727,0.00456738,16.66666667
459.7,-2.168051773,0.005664455,16.66666667
459.8,-2.168169523,-0.00058878,16.66666667
459.9,-2.167392558,0.003886213,16.66666667
460,-2.165936657,0.007295709,16.66666667
460.1,-2.164748136,0.005967466,16.66666667
460.2,-2.164424557,0.001621393,16.66666667
460.3,-2.163631568,0.003964018,16.66666667
460.4,-2.162030781,0.008002432,16.66666667
460.5,-2.161149431,0.004407006,16.66666667
460.6,-2.161021708,0.000638745,16.66666667
460.7,-2.159458009,0.00782175,16.66666667
460.8,-2.158218415,0.006203096,16.66666667
460.9,-2.158239821,-0.00010738,16.66666667
461,-2.157713897,0.002638514,16.66666667
461.1,-2.156367445,0.006737903,16.66666667
461.2,-2.155360961,0.00503378,16.66666667
461.3,-2.155059901,0.001505679,16.66666667
461.4,-2.153515199,0.007727134,16.66666667
461.5,-2.152468276,0.005235969,16.66666667
461.6,-2.151523151,0.004730158,16.66666667
461.7,-2.150697317,0.004150339,16.66666667
461.8,-2.149295842,0.007039487,16.66666667
461.9,-2.148368934,0.004633548,16.66666667
462,-2.14845038,-0.000406809,16.66666667
462.1,-2.147844554,0.003028665,16.66666667
462.2,-2.146111654,0.008663777,16.66666667
462.3,-2.144798336,0.006565625,16.66666667
462.4,-2.143758748,0.00519779,16.66666667
462.5,-2.143271306,0.002442175,16.66666667
462.6,-2.143036769,0.001177839,16.66666667
462.7,-2.141702266,0.006690722,16.66666667
462.8,-2.139600646,0.010512965,16.66666667
462.9,-2.139134617,0.002330707,16.66666667
463,-2.139634615,-0.002501035,16.66666667
463.1,-2.138380231,0.006272887,16.66666667
463.2,-2.136795399,0.007922443,16.66666667
463.3,-2.135501493,0.006466833,16.66666667
463.4,-2.13477548,0.003628852,16.66666667
463.5,-2.134520086,0.001280454,16.66666667
463.6,-2.132867514,0.008307198,16.66666667
463.7,-2.132199714,0.003347596,16.66666667
463.8,-2.13144209,0.003790384,16.66666667
463.9,-2.130249762,0.005963781,16.66666667
464,-2.129263934,0.004925905,16.66666667
464.1,-2.128061347,0.006010343,16.66666667
464.2,-2.127875059,0.00093158,16.66666667
464.3,-2.127292956,0.002917448,16.66666667
464.4,-2.125150509,0.010768574,16.66666667
464.5,-2.12443593,0.003583427,16.66666667
464.6,-2.123800158,0.00317963,16.66666667
464.7,-2.123484382,0.001579788,16.66666667
464.8,-2.121447166,0.010187223,16.66666667
464.9,-2.119819837,0.008132893,16.66666667
465,-2.119507889,0.00155886,16.66666667
465.1,-2.118926695,0.002909735,16.66666667
465.2,-2.118356251,0.002865668,16.66666667
465.3,-2.117673514,0.003427668,16.66666667
465.4,-2.116621617,0.005269679,16.66666667
465.5,-2.115416542,0.006026325,16.66666667
465.6,-2.113894664,0.007597696,16.66666667
465.7,-2.112901949,0.0049601,16.66666667
465.8,-2.111292854,0.008046734,16.66666667
465.9,-2.110902301,0.001953569,16.66666667
466,-2.110912224,-4.97E-05,16.66666667
466.1,-2.10966773,0.006244508,16.66666667
466.2,-2.108643489,0.005140676,16.66666667
466.3,-2.10690611,0.008702458,16.66666667
466.4,-2.105625208,0.006406379,16.66666667
466.5,-2.105804797,-0.000898257,16.66666667
466.6,-2.104050205,0.008775422,16.66666667
466.7,-2.103478183,0.002860116,16.66666667
466.8,-2.103117432,0.00180303,16.66666667
466.9,-2.101712787,0.007032336,16.66666667
467,-2.100436913,0.006408419,16.66666667
467.1,-2.099426279,0.0050741,16.66666667
467.2,-2.098714186,0.00356472,16.66666667
467.3,-2.097269398,0.007222156,16.66666667
467.4,-2.09672504,0.002720169,16.66666667
467.5,-2.096324934,0.002000071,16.66666667
467.6,-2.094798327,0.007636359,16.66666667
467.7,-2.092995972,0.009017101,16.66666667
467.8,-2.092259271,0.003692827,16.66666667
467.9,-2.091789845,0.00235824,16.66666667
468,-2.090596407,0.00598299,16.66666667
468.1,-2.089537266,0.005298788,16.66666667
468.2,-2.088756232,0.003908337,16.66666667
468.3,-2.0880355,0.003605765,16.66666667
468.4,-2.087119485,0.004577612,16.66666667
468.5,-2.085829229,0.00644568,16.66666667
468.6,-2.08505573,0.003870389,16.66666667
468.7,-2.084326998,0.003657643,16.66666667
468.8,-2.083203887,0.005643394,16.66666667
468.9,-2.081909386,0.006487902,16.66666667
469,-2.081110854,0.003992736,16.66666667
469.1,-2.079497248,0.00806084,16.66666667
469.2,-2.078236022,0.006301376,16.66666667
469.3,-2.077725443,0.002553563,16.66666667
469.4,-2.077108051,0.003087925,16.66666667
469.5,-2.075846003,0.006315255,16.66666667
469.6,-2.075051291,0.003991714,16.66666667
469.7,-2.074317386,0.003689343,16.66666667
469.8,-2.072205944,0.0105706,16.66666667
469.9,-2.071440739,0.003822874,16.66666667
470,-2.071678458,-0.001187906,16.66666667
470.1,-2.06964121,0.010186876,16.66666667
470.2,-2.068411032,0.006154732,16.66666667
470.3,-2.068086451,0.001624653,16.66666667
470.4,-2.066907081,0.005916296,16.66666667
470.5,-2.066528509,0.001901838,16.66666667
470.6,-2.065038925,0.007465149,16.66666667
470.7,-2.063134896,0.00952066,16.66666667
470.8,-2.063292576,-0.000788552,16.66666667
470.9,-2.062106435,0.005932827,16.66666667
471,-2.060905816,0.006002654,16.66666667
471.1,-2.060310134,0.00297787,16.66666667
471.2,-2.057641252,0.013351326,16.66666667
471.3,-2.057079022,0.00281815,16.66666667
471.4,-2.057652697,-0.002881224,16.66666667
471.5,-2.056023046,0.008176679,16.66666667
471.6,-2.055100112,0.004619604,16.66666667
471.7,-2.05365299,0.007236763,16.66666667
471.8,-2.052221081,0.007155577,16.66666667
471.9,-2.05100992,0.006049918,16.66666667
472,-2.050867236,0.000713143,16.66666667
472.1,-2.050131883,0.003678472,16.66666667
472.2,-2.048982459,0.005767476,16.66666667
472.3,-2.048152704,0.004172928,16.66666667
472.4,-2.047007172,0.005742325,16.66666667
472.5,-2.045220225,0.00892925,16.66666667
472.6,-2.04389319,0.006629642,16.66666667
472.7,-2.043670207,0.001114563,16.66666667
472.8,-2.042951694,0.003594921,16.66666667
472.9,-2.041792386,0.005802939,16.66666667
473,-2.040808749,0.004928373,16.66666667
473.1,-2.039637724,0.005883069,16.66666667
473.2,-2.03878322,0.004290088,16.66666667
473.3,-2.038029754,0.003769006,16.66666667
473.4,-2.035774542,0.011272925,16.66666667
473.5,-2.035266869,0.002539949,16.66666667
473.6,-2.034780978,0.00243011,16.66666667
473.7,-2.032876914,0.009519477,16.66666667
473.8,-2.032164124,0.003564515,16.66666667
473.9,-2.032125861,0.000191711,16.66666667
474,-2.030001424,0.010667512,16.66666667
474.1,-2.028593286,0.007062211,16.66666667
474.2,-2.028300852,0.001463898,16.66666667
474.3,-2.026881381,0.007102247,16.66666667
474.4,-2.025892433,0.004946823,16.66666667
474.5,-2.025683093,0.001046665,16.66666667
474.6,-2.024293865,0.00694158,16.66666667
474.7,-2.02247886,0.00908221,16.66666667
474.8,-2.021724136,0.003790542,16.66666667
474.9,-2.020895453,0.004163977,16.66666667
475,-2.019522873,0.006873895,16.66666667
475.1,-2.018994785,0.002640034,16.66666667
475.2,-2.018170124,0.004123668,16.66666667
475.3,-2.017230845,0.004696439,16.66666667
475.4,-2.01591717,0.006566807,16.66666667
475.5,-2.014887877,0.005146826,16.66666667
475.6,-2.013600016,0.006447277,16.66666667
475.7,-2.01218321,0.007111821,16.66666667
475.8,-2.011563251,0.003115491,16.66666667
475.9,-2.010955372,0.00304692,16.66666667
476,-2.00958162,0.006871682,16.66666667
476.1,-2.009005869,0.002877638,16.66666667
476.2,-2.007673608,0.006654781,16.66666667
476.3,-2.005985223,0.008440874,16.66666667
476.4,-2.004836,0.005749529,16.66666667
476.5,-2.004032898,0.004024682,16.66666667
476.6,-2.003283518,0.003765345,16.66666667
476.7,-2.002743784,0.002708556,16.66666667
476.8,-2.001499208,0.006226519,16.66666667
476.9,-2.000154691,0.00672259,16.66666667
477,-1.998484989,0.008353702,16.66666667
477.1,-1.997796448,0.003443197,16.66666667
477.2,-1.996875375,0.004603892,16.66666667
477.3,-1.996139119,0.003683111,16.66666667
477.4,-1.994970958,0.005857712,16.66666667
477.5,-1.99349675,0.007408857,16.66666667
477.6,-1.992604281,0.004477361,16.66666667
477.7,-1.991528123,0.005384003,16.66666667
477.8,-1.990720196,0.004037046,16.66666667
477.9,-1.989685555,0.005168476,16.66666667
478,-1.988757662,0.004640928,16.66666667
478.1,-1.987765155,0.004968567,16.66666667
478.2,-1.985813614,0.009774246,16.66666667
478.3,-1.984897005,0.004600887,16.66666667
478.4,-1.984483018,0.002078861,16.66666667
478.5,-1.983642332,0.00421179,16.66666667
478.6,-1.981917317,0.008632558,16.66666667
478.7,-1.980774739,0.005712466,16.66666667
478.8,-1.980207402,0.002835245,16.66666667
478.9,-1.978780136,0.007139211,16.66666667
479,-1.977820135,0.004805328,16.66666667
479.1,-1.977020397,0.004008593,16.66666667
479.2,-1.975809268,0.006081186,16.66666667
479.3,-1.974547261,0.006332088,16.66666667
479.4,-1.973454472,0.005471819,16.66666667
479.5,-1.972651031,0.004018093,16.66666667
479.6,-1.971564819,0.005427874,16.66666667
479.7,-1.970004068,0.007800149,16.66666667
479.8,-1.968610872,0.006967455,16.66666667
479.9,-1.967615682,0.004979773,16.66666667
480,-1.967730831,-0.0005773,16.66666667
480.1,-1.966640575,0.005476693,16.66666667
480.2,-1.964730533,0.009586267,16.66666667
480.3,-1.963642046,0.005448963,16.66666667
480.4,-1.962604583,0.005187195,16.66666667
480.5,-1.962193232,0.00205765,16.66666667
480.6,-1.961279098,0.004572889,16.66666667
480.7,-1.959080145,0.010993123,16.66666667
480.8,-1.957767339,0.006563365,16.66666667
480.9,-1.957744029,0.00011687,16.66666667
481,-1.956413403,0.006694059,16.66666667
481.1,-1.954965045,0.007267254,16.66666667
481.2,-1.954473721,0.002457097,16.66666667
481.3,-1.953428368,0.00522803,16.66666667
481.4,-1.951685494,0.008714195,16.66666667
481.5,-1.950537183,0.005743189,16.66666667
481.6,-1.949691724,0.004230326,16.66666667
481.7,-1.949097577,0.002975357,16.66666667
481.8,-1.947604284,0.007502637,16.66666667
481.9,-1.94654517,0.005324969,16.66666667
482,-1.945748764,0.003990375,16.66666667
482.1,-1.944532552,0.00608026,16.66666667
482.2,-1.943466042,0.005330997,16.66666667
482.3,-1.942411091,0.005274781,16.66666667
482.4,-1.941226605,0.005919968,16.66666667
482.5,-1.939653014,0.007864529,16.66666667
482.6,-1.938640142,0.005083301,16.66666667
482.7,-1.937624136,0.005116538,16.66666667
482.8,-1.937106286,0.002599636,16.66666667
482.9,-1.935995279,0.005556286,16.66666667
483,-1.934522383,0.00735942,16.66666667
483.1,-1.933147381,0.006875938,16.66666667
483.2,-1.932469091,0.003393522,16.66666667
483.3,-1.931437194,0.005157887,16.66666667
483.4,-1.930165575,0.006356612,16.66666667
483.5,-1.928999263,0.005843732,16.66666667
483.6,-1.927432324,0.007877998,16.66666667
483.7,-1.927008888,0.002129231,16.66666667
483.8,-1.926488345,0.002608603,16.66666667
483.9,-1.924669602,0.009091183,16.66666667
484,-1.924291477,0.00188846,16.66666667
484.1,-1.922932514,0.006794264,16.66666667
484.2,-1.920376059,0.012796285,16.66666667
484.3,-1.91949237,0.004423053,16.66666667
484.4,-1.919599876,-0.000539498,16.66666667
484.5,-1.918536557,0.005352147,16.66666667
484.6,-1.916869643,0.008364303,16.66666667
484.7,-1.916003643,0.004330334,16.66666667
484.8,-1.915031706,0.004859862,16.66666667
484.9,-1.913484763,0.007736736,16.66666667
485,-1.91251167,0.004867461,16.66666667
485.1,-1.911829237,0.00341061,16.66666667
485.2,-1.910392476,0.00718661,16.66666667
485.3,-1.909795638,0.003001392,16.66666667
485.4,-1.908262799,0.007718818,16.66666667
485.5,-1.906022198,0.011234161,16.66666667
485.6,-1.905491537,0.002654051,16.66666667
485.7,-1.905213677,0.001388936,16.66666667
485.8,-1.903537295,0.008379009,16.66666667
485.9,-1.902209002,0.006639386,16.66666667
486,-1.901712208,0.002484726,16.66666667
486.1,-1.900402703,0.006576336,16.66666667
486.2,-1.899073327,0.006699819,16.66666667
486.3,-1.899017684,0.000279445,16.66666667
486.4,-1.898082754,0.00467474,16.66666667
486.5,-1.895237743,0.014218853,16.66666667
486.6,-1.89418352,0.005273831,16.66666667
486.7,-1.894525861,-0.001712789,16.66666667
486.8,-1.892708738,0.009087864,16.66666667
486.9,-1.891262919,0.007243249,16.66666667
487,-1.890896903,0.001840312,16.66666667
487.1,-1.889189,0.008586826,16.66666667
487.2,-1.887735948,0.007281253,16.66666667
487.3,-1.887900297,-0.000822663,16.66666667
487.4,-1.885821576,0.010401175,16.66666667
487.5,-1.884704524,0.005584143,16.66666667
487.6,-1.884054076,0.003250218,16.66666667
487.7,-1.882259639,0.008967907,16.66666667
487.8,-1.881456793,0.00401692,16.66666667
487.9,-1.880968893,0.002450137,16.66666667
488,-1.879727282,0.006260291,16.66666667
488.1,-1.878419712,0.006574655,16.66666667
488.2,-1.876481584,0.009695117,16.66666667
488.3,-1.875887312,0.002970141,16.66666667
488.4,-1.875521529,0.001828744,16.66666667
488.5,-1.873783092,0.008688695,16.66666667
488.6,-1.872062109,0.008601959,16.66666667
488.7,-1.871235363,0.004143415,16.66666667
488.8,-1.870884485,0.001767977,16.66666667
488.9,-1.869566369,0.006642116,16.66666667
489,-1.868737553,0.004154733,16.66666667
489.1,-1.86713323,0.008024924,16.66666667
489.2,-1.865425078,0.008538132,16.66666667
489.3,-1.865235568,0.000946459,16.66666667
489.4,-1.864162786,0.005362387,16.66666667
489.5,-1.862467418,0.008484667,16.66666667
489.6,-1.861426559,0.005228515,16.66666667
489.7,-1.860527945,0.004534333,16.66666667
489.8,-1.859260192,0.006377044,16.66666667
489.9,-1.85863948,0.003105609,16.66666667
490,-1.856733851,0.009526238,16.66666667
490.1,-1.855792298,0.00470878,16.66666667
490.2,-1.855455357,0.001685158,16.66666667
490.3,-1.853839893,0.00807458,16.66666667
490.4,-1.852592651,0.006243321,16.66666667
490.5,-1.851474543,0.005627822,16.66666667
490.6,-1.850523114,0.004796195,16.66666667
490.7,-1.849485292,0.005210829,16.66666667
490.8,-1.848653486,0.004163446,16.66666667
490.9,-1.847408411,0.006220701,16.66666667
491,-1.845653513,0.008766948,16.66666667
491.1,-1.844849171,0.004023869,16.66666667
491.2,-1.843630866,0.006096207,16.66666667
491.3,-1.842355958,0.006383267,16.66666667
491.4,-1.841873039,0.002430514,16.66666667
491.5,-1.841433802,0.00221718,16.66666667
491.6,-1.839510062,0.00966143,16.66666667
491.7,-1.838003344,0.007536554,16.66666667
491.8,-1.837332145,0.003355654,16.66666667
491.9,-1.836004644,0.006633407,16.66666667
492,-1.835223245,0.00390549,16.66666667
492.1,-1.834030901,0.00596344,16.66666667
492.2,-1.831988545,0.010246229,16.66666667
492.3,-1.831415141,0.002894264,16.66666667
492.4,-1.830383416,0.005203903,16.66666667
