u,theta_d,rho,vel
13.50016254,-0.001283593,4.30E-05,16.66666667
13.60016262,-0.001275002,4.36E-05,16.66666667
13.70016271,-0.001266286,4.36E-05,16.66666667
13.80016279,-0.001257564,4.41E-05,16.66666667
13.90016286,-0.00124875,4.45E-05,16.66666667
14.00016294,-0.001239855,4.48E-05,16.66666667
14.10016302,-0.001230893,4.55E-05,16.66666667
14.2001631,-0.001221793,4.60E-05,16.66666667
14.30016317,-0.001212597,4.64E-05,16.66666667
14.40016324,-0.00120331,4.70E-05,16.66666667
14.50016332,-0.001193904,4.75E-05,16.66666667
14.60016339,-0.001184399,4.80E-05,16.66666667
14.70016346,-0.001174797,4.84E-05,16.66666667
14.80016353,-0.001165109,4.90E-05,16.66666667
14.90016359,-0.001155301,4.94E-05,16.66666667
15.00016366,-0.001145416,4.99E-05,16.66666667
15.10016373,-0.001135435,5.05E-05,16.66666667
15.20016379,-0.001125341,5.10E-05,16.66666667
15.30016385,-0.001115142,5.15E-05,16.66666667
15.40016392,-0.001104848,5.18E-05,16.66666667
15.50016398,-0.001094492,5.19E-05,16.66666667
15.60016404,-0.001084117,5.23E-05,16.66666667
15.7001641,-0.001073657,5.28E-05,16.66666667
15.80016415,-0.001063088,5.30E-05,16.66666667
15.90016421,-0.00105249,5.32E-05,16.66666667
16.00016427,-0.001041844,5.34E-05,16.66666667
16.10016432,-0.001031164,5.39E-05,16.66666667
16.20016437,-0.001020385,5.40E-05,16.66666667
16.30016443,-0.001009583,5.42E-05,16.66666667
16.40016448,-0.000998747,5.45E-05,16.66666667
16.50016453,-0.000987838,5.45E-05,16.66666667
16.60016458,-0.000976938,5.50E-05,16.66666667
16.70016462,-0.000965936,5.50E-05,16.66666667
16.80016467,-0.00095494,5.49E-05,16.66666667
16.90016472,-0.000943952,5.49E-05,16.66666667
17.00016476,-0.000932979,5.51E-05,16.66666667
17.1001648,-0.00092195,5.55E-05,16.66666667
17.20016485,-0.000910844,5.53E-05,16.66666667
17.30016489,-0.00089978,5.54E-05,16.66666667
17.40016493,-0.000888694,5.54E-05,16.66666667
17.50016497,-0.000877621,5.55E-05,16.66666667
17.60016501,-0.000866521,5.56E-05,16.66666667
17.70016504,-0.000855392,5.55E-05,16.66666667
17.80016508,-0.00084429,5.55E-05,16.66666667
17.90016512,-0.000833195,5.58E-05,16.66666667
18.00016515,-0.000822028,5.55E-05,16.66666667
18.10016518,-0.000810932,5.56E-05,16.66666667
18.20016522,-0.000799815,5.54E-05,16.66666667
18.30016525,-0.000788727,5.58E-05,16.66666667
18.40016528,-0.000777575,5.58E-05,16.66666667
18.50016531,-0.00076641,5.54E-05,16.66666667
18.60016534,-0.000755336,5.54E-05,16.66666667
18.70016537,-0.000744256,5.58E-05,16.66666667
18.8001654,-0.000733098,5.57E-05,16.66666667
18.90016542,-0.000721959,5.57E-05,16.66666667
19.00016545,-0.000710826,5.51E-05,16.66666667
19.10016547,-0.000699798,5.56E-05,16.66666667
19.2001655,-0.000688685,5.56E-05,16.66666667
19.30016552,-0.000677568,5.55E-05,16.66666667
19.40016554,-0.000666469,5.57E-05,16.66666667
19.50016557,-0.000655338,5.53E-05,16.66666667
19.60016559,-0.000644282,5.54E-05,16.66666667
19.70016561,-0.000633195,5.51E-05,16.66666667
19.80016563,-0.00062217,5.54E-05,16.66666667
19.90016565,-0.000611083,5.55E-05,16.66666667
20.00016567,-0.000599993,5.50E-05,16.66666667
20.10016569,-0.000589,5.49E-05,16.66666667
20.2001657,-0.000578014,5.49E-05,16.66666667
20.30016572,-0.000567025,5.50E-05,16.66666667
20.40016574,-0.000556029,5.44E-05,16.66666667
20.50016575,-0.000545143,5.43E-05,16.66666667
20.60016577,-0.000534275,5.46E-05,16.66666667
20.70016578,-0.000523362,5.45E-05,16.66666667
20.80016579,-0.000512465,5.41E-05,16.66666667
20.90016581,-0.000501654,5.42E-05,16.66666667
21.00016582,-0.000490821,5.40E-05,16.66666667
21.10016583,-0.000480029,5.39E-05,16.66666667
21.20016584,-0.000469258,5.37E-05,16.66666667
21.30016585,-0.000458517,5.37E-05,16.66666667
21.40016586,-0.00044778,5.35E-05,16.66666667
21.50016587,-0.00043709,5.32E-05,16.66666667
21.60016588,-0.000426445,5.37E-05,16.66666667
21.70016589,-0.00041571,5.30E-05,16.66666667
21.8001659,-0.000405109,5.29E-05,16.66666667
21.90016591,-0.000394529,5.32E-05,16.66666667
22.00016592,-0.00038388,5.31E-05,16.66666667
22.10016593,-0.000373259,5.26E-05,16.66666667
22.20016593,-0.000362743,5.27E-05,16.66666667
22.30016594,-0.000352203,5.30E-05,16.66666667
22.40016595,-0.000341611,5.26E-05,16.66666667
22.50016595,-0.00033109,5.21E-05,16.66666667
22.60016596,-0.000320668,5.27E-05,16.66666667
22.70016596,-0.000310132,5.24E-05,16.66666667
22.80016597,-0.000299661,5.24E-05,16.66666667
22.90016597,-0.000289183,5.24E-05,16.66666667
23.00016598,-0.000278711,5.19E-05,16.66666667
23.10016598,-0.000268332,5.22E-05,16.66666667
23.20016598,-0.000257896,5.24E-05,16.66666667
23.30016599,-0.000247421,5.21E-05,16.66666667
23.40016599,-0.000237002,5.20E-05,16.66666667
23.50016599,-0.000226601,5.25E-05,16.66666667
23.60016599,-0.000216102,5.23E-05,16.66666667
23.700166,-0.000205632,5.19E-05,16.66666667
23.800166,-0.000195249,5.26E-05,16.66666667
23.900166,-0.000184733,5.27E-05,16.66666667
24.000166,-0.000174188,5.22E-05,16.66666667
24.100166,-0.000163758,5.29E-05,16.66666667
24.20016601,-0.000153188,5.29E-05,16.66666667
24.30016601,-0.000142617,5.29E-05,16.66666667
24.40016601,-0.000132036,5.33E-05,16.66666667
24.50016601,-0.000121376,5.30E-05,16.66666667
24.60016601,-0.000110777,5.35E-05,16.66666667
24.70016601,-0.000100076,5.35E-05,16.66666667
24.80016601,-8.94E-05,5.35E-05,16.66666667
24.90016601,-7.87E-05,5.40E-05,16.66666667
25.00016601,-6.79E-05,5.42E-05,16.66666667
25.10016601,-5.70E-05,5.40E-05,16.66666667
25.20016601,-4.62E-05,5.44E-05,16.66666667
25.30016601,-3.54E-05,5.48E-05,16.66666667
25.40016601,-2.44E-05,5.46E-05,16.66666667
25.50016601,-1.35E-05,5.49E-05,16.66666667
25.60016601,-2.50E-06,5.54E-05,16.66666667
25.70016601,8.58E-06,5.50E-05,16.66666667
25.80016601,1.96E-05,5.56E-05,16.66666667
25.90016601,3.07E-05,5.60E-05,16.66666667
26.00016601,4.19E-05,5.57E-05,16.66666667
26.10016601,5.31E-05,5.63E-05,16.66666667
26.20016601,6.43E-05,5.65E-05,16.66666667
26.30016601,7.56E-05,5.68E-05,16.66666667
26.40016601,8.70E-05,5.70E-05,16.66666667
26.50016601,9.84E-05,5.69E-05,16.66666667
26.60016601,0.00010973,5.77E-05,16.66666667
26.70016601,0.000121261,5.76E-05,16.66666667
26.80016601,0.000132771,5.77E-05,16.66666667
26.90016602,0.000144321,5.86E-05,16.66666667
27.00016602,0.000156042,5.80E-05,16.66666667
27.10016602,0.000167633,5.85E-05,16.66666667
27.20016602,0.000179339,5.93E-05,16.66666667
27.30016602,0.000191192,5.87E-05,16.66666667
27.40016602,0.000202929,5.93E-05,16.66666667
27.50016602,0.000214797,5.99E-05,16.66666667
27.60016603,0.000226781,5.96E-05,16.66666667
27.70016603,0.000238693,6.03E-05,16.66666667
27.80016603,0.000250762,6.06E-05,16.66666667
27.90016604,0.000262879,6.06E-05,16.66666667
28.00016604,0.000275,6.12E-05,16.66666667
28.10016604,0.000287238,6.13E-05,16.66666667
28.20016605,0.000299492,6.15E-05,16.66666667
28.30016605,0.00031179,6.21E-05,16.66666667
28.40016606,0.000324204,6.22E-05,16.66666667
28.50016606,0.000336651,6.25E-05,16.66666667
28.60016607,0.000349154,6.29E-05,16.66666667
28.70016607,0.00036173,6.33E-05,16.66666667
28.80016608,0.000374391,6.34E-05,16.66666667
28.90016609,0.000387068,6.37E-05,16.66666667
29.00016609,0.000399809,6.44E-05,16.66666667
29.1001661,0.000412694,6.44E-05,16.66666667
29.20016611,0.000425566,6.48E-05,16.66666667
29.30016612,0.000438527,6.51E-05,16.66666667
29.40016613,0.000451553,6.52E-05,16.66666667
29.50016614,0.000464586,6.61E-05,16.66666667
29.60016615,0.000477801,6.58E-05,16.66666667
29.70016616,0.000490952,6.61E-05,16.66666667
29.80016617,0.000504172,6.68E-05,16.66666667
29.90016619,0.000517525,6.63E-05,16.66666667
30.0001662,0.000530787,6.71E-05,16.66666667
30.10016621,0.000544215,6.72E-05,16.66666667
30.20016623,0.000557659,6.73E-05,16.66666667
30.30016624,0.000571113,6.81E-05,16.66666667
30.40016626,0.000584737,6.78E-05,16.66666667
30.50016628,0.000598294,6.84E-05,16.66666667
30.6001663,0.000611972,6.88E-05,16.66666667
30.70016631,0.000625736,6.86E-05,16.66666667
30.80016633,0.000639465,6.93E-05,16.66666667
30.90016635,0.000653332,6.93E-05,16.66666667
31.00016638,0.000667197,6.98E-05,16.66666667
31.1001664,0.000681163,7.04E-05,16.66666667
31.20016642,0.000695234,7.05E-05,16.66666667
31.30016645,0.000709326,7.07E-05,16.66666667
31.40016647,0.000723464,7.11E-05,16.66666667
31.5001665,0.000737683,7.14E-05,16.66666667
31.60016652,0.000751962,7.18E-05,16.66666667
31.70016655,0.000766326,7.25E-05,16.66666667
31.80016658,0.000780816,7.25E-05,16.66666667
31.90016661,0.000795314,7.32E-05,16.66666667
32.00016664,0.000809946,7.34E-05,16.66666667
32.10016668,0.000824623,7.36E-05,16.66666667
32.20016671,0.000839338,7.46E-05,16.66666667
32.30016675,0.000854267,7.45E-05,16.66666667
32.40016678,0.000869165,7.56E-05,16.66666667
32.50016682,0.000884294,7.58E-05,16.66666667
32.60016686,0.00089946,7.61E-05,16.66666667
32.7001669,0.000914671,7.77E-05,16.66666667
32.80016694,0.000930209,7.72E-05,16.66666667
32.90016698,0.000945643,7.87E-05,16.66666667
33.00016703,0.000961375,7.89E-05,16.66666667
33.10016708,0.000977151,7.93E-05,16.66666667
33.20016712,0.000993002,8.07E-05,16.66666667
33.30016717,0.001009148,8.03E-05,16.66666667
33.40016722,0.001025214,8.21E-05,16.66666667
33.50016728,0.001041625,8.22E-05,16.66666667
33.60016733,0.001058057,8.28E-05,16.66666667
33.70016739,0.001074607,8.39E-05,16.66666667
33.80016744,0.001091383,8.39E-05,16.66666667
33.9001675,0.001108166,8.56E-05,16.66666667
34.00016756,0.001125282,8.54E-05,16.66666667
34.10016763,0.001142363,8.65E-05,16.66666667
34.20016769,0.001159672,8.73E-05,16.66666667
34.30016776,0.001177137,8.75E-05,16.66666667
34.40016783,0.001194633,8.90E-05,16.66666667
34.5001679,0.001212438,8.88E-05,16.66666667
34.60016797,0.0012302,9.03E-05,16.66666667
34.70016805,0.00124826,9.10E-05,16.66666667
34.80016813,0.001266469,9.12E-05,16.66666667
34.90016821,0.001284715,9.24E-05,16.66666667
35.00016829,0.001303203,9.24E-05,16.66666667
35.10016838,0.001321685,9.38E-05,16.66666667
35.20016846,0.001340437,9.42E-05,16.66666667
35.30016855,0.001359277,9.49E-05,16.66666667
35.40016865,0.00137825,9.57E-05,16.66666667
35.50016874,0.001397394,9.56E-05,16.66666667
35.60016884,0.001416511,9.70E-05,16.66666667
35.70016894,0.001435913,9.72E-05,16.66666667
35.80016904,0.001455354,9.80E-05,16.66666667
35.90016915,0.001474964,9.89E-05,16.66666667
36.00016926,0.001494736,9.89E-05,16.66666667
36.10016937,0.001514522,1.00E-04,16.66666667
36.20016948,0.001534522,9.98E-05,16.66666667
36.3001696,0.001554481,1.01E-04,16.66666667
36.40016972,0.001574651,1.01E-04,16.66666667
36.50016985,0.00159493,1.01E-04,16.66666667
36.60016997,0.001615198,1.02E-04,16.66666667
36.7001701,0.001635692,1.02E-04,16.66666667
36.80017024,0.001656139,1.03E-04,16.66666667
36.90017037,0.001676794,1.03E-04,16.66666667
37.00017051,0.001697489,1.04E-04,16.66666667
37.10017066,0.001718245,1.05E-04,16.66666667
37.20017081,0.001739162,1.04E-04,16.66666667
37.30017096,0.001760041,-4.69E-03,16.66666667
37.40017111,0.000821968,3.39E-05,16.66666667
37.50017115,0.000828745,3.38E-05,16.66666667
37.60017118,0.0008355,3.44E-05,16.66666667
37.70017122,0.000842377,3.37E-05,16.66666667
37.80017125,0.000849118,3.46E-05,16.66666667
37.90017129,0.000856039,2.38E-02,16.66666667
38.00017132,0.005622937,-1.85E-02,16.66666667
38.1001729,0.001915548,9.45E-05,16.66666667
38.20017309,0.001934458,1.27E-04,16.66666667
38.30017327,0.001959807,9.54E-05,16.66666667
38.40017347,0.001978887,1.20E-04,16.66666667
38.50017366,0.002002877,1.10E-04,16.66666667
38.60017386,0.002024907,1.05E-04,16.66666667
38.70017407,0.002045907,1.21E-04,16.66666667
38.80017428,0.002070197,9.64E-05,16.66666667
38.90017449,0.002089487,1.28E-04,16.66666667
39.00017471,0.002115007,1.02E-04,16.66666667
39.10017493,0.002135387,1.19E-04,16.66666667
39.20017516,0.002159147,1.17E-04,16.66666667
39.30017539,0.002182507,9.37E-05,16.66666667
39.40017563,0.002201256,1.41E-04,16.66666667
39.50017588,0.002229556,9.89E-05,16.66666667
39.60017612,0.002249336,1.24E-04,16.66666667
39.70017638,0.002274046,1.09E-04,16.66666667
39.80017664,0.002295876,1.06E-04,16.66666667
39.9001769,0.002317036,1.37E-04,16.66666667
40.00017717,0.002344506,9.16E-05,16.66666667
40.10017744,0.002362836,1.34E-04,16.66666667
40.20017772,0.002389585,1.03E-04,16.66666667
40.30017801,0.002410245,1.16E-04,16.66666667
40.4001783,0.002433545,1.30E-04,16.66666667
40.50017859,0.002459515,9.35E-05,16.66666667
40.6001789,0.002478225,1.46E-04,16.66666667
40.7001792,0.002507365,9.71E-05,16.66666667
40.80017952,0.002526795,1.21E-04,16.66666667
40.90017984,0.002551024,1.27E-04,16.66666667
41.00018016,0.002576464,8.95E-05,16.66666667
41.10018049,0.002594364,1.51E-04,16.66666667
41.20018083,0.002624664,9.54E-05,16.66666667
41.30018117,0.002643754,1.26E-04,16.66666667
41.40018152,0.002668974,1.28E-04,16.66666667
41.50018188,0.002694643,9.37E-05,16.66666667
41.60018224,0.002713383,1.51E-04,16.66666667
41.70018261,0.002743633,8.60E-05,16.66666667
41.80018299,0.002760843,1.32E-04,16.66666667
41.90018337,0.002787293,1.21E-04,16.66666667
42.00018376,0.002811523,9.73E-05,16.66666667
42.10018415,0.002830982,1.54E-04,16.66666667
42.20018455,0.002861832,8.71E-05,16.66666667
42.30018496,0.002879262,0.000137948,16.66666667
42.40018538,0.002906852,1.16E-04,16.66666667
42.5001858,0.002930042,9.76E-05,16.66666667
42.60018623,0.002949571,1.58E-04,16.66666667
42.70018666,0.002981201,8.62E-05,16.66666667
42.80018711,0.002998451,0.000139548,16.66666667
42.90018756,0.003026361,1.15E-04,16.66666667
43.00018802,0.003049281,0.000103499,16.66666667
43.10018848,0.00306998,1.54E-04,16.66666667
43.20018895,0.00310079,8.53E-05,16.66666667
43.30018943,0.00311786,0.000148348,16.66666667
43.40018992,0.00314753,1.11E-04,16.66666667
43.50019041,0.003169689,1.06E-04,16.66666667
43.60019092,0.003190859,1.50E-04,16.66666667
43.70019143,0.003220859,8.53E-05,16.66666667
43.80019194,0.003237929,1.55E-04,16.66666667
43.90019247,0.003268908,0.000107148,16.66666667
44.000193,0.003290338,0.000110098,16.66666667
44.10019354,0.003312358,1.47E-04,16.66666667
44.20019409,0.003341758,8.36E-05,16.66666667
44.30019465,0.003358487,1.53E-04,16.66666667
44.40019522,0.003389177,0.000108448,16.66666667
44.50019579,0.003410867,0.000112498,16.66666667
44.60019637,0.003433367,0.000152497,16.66666667
44.70019696,0.003463866,8.23E-05,16.66666667
44.80019756,0.003480336,1.55E-04,16.66666667
44.90019817,0.003511256,0.000102298,16.66666667
45.00019878,0.003531715,0.000110898,16.66666667
45.10019941,0.003553895,0.000151697,16.66666667
45.20020004,0.003584235,8.40E-05,16.66666667
45.30020068,0.003601034,1.57E-04,16.66666667
45.40020133,0.003632494,0.000100698,16.66666667
45.50020199,0.003652634,1.17E-04,16.66666667
45.60020266,0.003676133,0.000151097,16.66666667
45.70020333,0.003706353,8.08E-05,16.66666667
45.80020402,0.003722523,0.000159997,16.66666667
45.90020471,0.003754522,0.000100648,16.66666667
46.00020542,0.003774652,1.16E-04,16.66666667
46.10020613,0.003797852,0.000147697,16.66666667
46.20020685,0.003827391,8.54E-05,16.66666667
46.30020758,0.003844471,0.000159696,16.66666667
46.40020832,0.003876411,9.92E-05,16.66666667
46.50020907,0.00389626,1.19E-04,16.66666667
46.60020983,0.00392009,0.000144797,16.66666667
46.7002106,0.003949049,8.13E-05,16.66666667
46.80021138,0.003965319,0.000166496,16.66666667
46.90021217,0.003998619,0.000101398,16.66666667
47.00021297,0.004018898,1.15E-04,16.66666667
47.10021377,0.004041928,0.000146646,16.66666667
47.20021459,0.004071258,8.18E-05,16.66666667
47.30021542,0.004087617,0.000164696,16.66666667
47.40021625,0.004120557,9.82E-05,16.66666667
47.5002171,0.004140206,1.12E-04,16.66666667
47.60021796,0.004162646,0.000147296,16.66666667
47.70021883,0.004192105,8.51E-05,16.66666667
47.8002197,0.004209135,0.000164896,16.66666667
47.90022059,0.004242115,9.53E-05,16.66666667
48.00022149,0.004261184,1.08E-04,16.66666667
48.1002224,0.004282884,0.000147646,16.66666667
48.20022332,0.004312413,8.73E-05,16.66666667
48.30022425,0.004329873,0.000161445,16.66666667
48.40022518,0.004362162,9.68E-05,16.66666667
48.50022613,0.004381532,1.15E-04,16.66666667
48.60022709,0.004404442,0.000140896,16.66666667
48.70022806,0.004432621,7.98E-05,16.66666667
48.80022905,0.004448591,0.000159195,16.66666667
48.90023004,0.00448043,0.000103897,16.66666667
49.00023104,0.00450121,0.000110047,16.66666667
49.10023205,0.004523219,0.000141696,16.66666667
49.20023308,0.004551559,7.95E-05,16.66666667
49.30023411,0.004567458,0.000155445,16.66666667
49.40023515,0.004598548,0.000106147,16.66666667
49.50023621,0.004619777,0.000105697,16.66666667
49.60023728,0.004640917,0.000142895,16.66666667
49.70023836,0.004669496,8.32E-05,16.66666667
49.80023945,0.004686146,0.000154545,16.66666667
49.90024054,0.004717055,0.000104446,16.66666667
50.00024166,0.004737945,0.000104146,16.66666667
50.10024278,0.004758774,0.000140472,16.66666667
50.20024391,0.00478687,6.55E-05,16.66666667
50.30025432,0.004799977,5.94E-05,16.66666667
50.40045769,0.004811893,0.000146801,16.66666667
50.50088549,0.00484135,0.000179518,16.66666667
50.60111784,0.004877295,0.000141474,16.66666667
50.70111567,0.00490559,7.92E-05,16.66666667
50.80112095,0.004921431,0.000147273,16.66666667
50.90112966,0.004950887,0.00011131,16.66666667
51.00112973,0.00497315,0.000103147,16.66666667
51.1011412,0.004993782,0.000146819,16.66666667
51.20115518,0.005023148,7.62E-05,16.66666667
51.30115087,0.005038393,0.000144638,16.66666667
51.40114727,0.00506732,0.00011212,16.66666667
51.50114574,0.005089744,9.81E-05,16.66666667
51.60114865,0.005109357,0.000139085,16.66666667
51.70115971,0.005137178,7.56E-05,16.66666667
51.80117576,0.005152305,0.000140609,16.66666667
51.9011862,0.005180428,0.000108689,16.66666667
52.00118689,0.005202166,8.89E-05,16.66666667
52.10118665,0.005219942,0.00014332,16.66666667
52.20118265,0.005248606,7.45E-05,16.66666667
52.30118243,0.005263517,0.000132292,16.66666667
52.40119454,0.005289978,1.07E-04,16.66666667
52.50120544,0.005311372,8.42E-05,16.66666667
52.60120493,0.005328217,0.000145709,16.66666667
52.70120508,0.005357359,7.63E-05,16.66666667
52.801208,0.005372623,0.000121402,16.66666667
52.90121513,0.005396905,0.000112561,16.66666667
53.00122442,0.005419418,8.77E-05,16.66666667
53.1012266,0.005436959,0.000140278,16.66666667
53.20122582,0.005465016,7.18E-05,16.66666667
53.30123535,0.005479378,0.000120719,16.66666667
53.40125048,0.005503525,1.17E-04,16.66666667
53.50125817,0.005526847,8.66E-05,16.66666667
53.60125801,0.005544175,0.000136174,16.66666667
53.70125374,0.005571411,7.29E-05,16.66666667
53.80126626,0.00558599,0.000117733,16.66666667
53.90127823,0.005609538,1.14E-04,16.66666667
54.00127683,0.005632369,7.45E-05,16.66666667
54.101274,0.005647271,0.000143459,16.66666667
54.20127062,0.005675964,7.48E-05,16.66666667
54.3012806,0.005690922,0.000115237,16.66666667
54.4012934,0.005713972,1.13E-04,16.66666667
54.50130073,0.005736596,6.71E-05,16.66666667
54.60130221,0.005750022,0.000142365,16.66666667
54.70131647,0.005778498,7.69E-05,16.66666667
