411					
0	0	0	0	0	1
2	0	0	0	0	1
4	0	0	0	0	1
6	0	0	0	0	1
8	0	0	0	0	1
9	0	0	0	0	1
9.5	0	0	0	0	1
9.6	0	0	0	0	1
9.7	0	0	0	0	1
9.8	0	0	0	0	1
9.9	0	0	0	0	1
10.09922	0.012468	0	0	0	1
10.19844	0.024933	0	0	0	1
10.29766	0.037391	0	0	0	1
10.39688	0.049841	0	0	0	1
10.49611	0.062279	0	0	0	1
10.59533	0.074702	0	0	0	1
10.69456	0.087107	0	0	0	1
10.79379	0.099492	0	0	0	1
10.89302	0.11185	0	0	0	1
10.99226	0.12419	0	0	0	1
11.0915	0.13649	0	0	0	1
11.1907	0.14876	0	0	0	1
11.29	0.161	0	0	0	1
11.3892	0.17319	0	0	0	1
11.4885	0.18535	0	0	0	1
11.5878	0.19746	0	0	0	1
11.687	0.20952	0	0	0	1
11.7863	0.22154	0	0	0	1
11.8856	0.2335	0	0	0	1
11.9849	0.2454	0	0	0	1
12.0842	0.25725	0	0	0	1
12.1835	0.26903	0	0	0	1
12.2828	0.28075	0	0	0	1
12.3821	0.2924	0	0	0	1
12.4814	0.30399	0	0	0	1
12.5808	0.31549	0	0	0	1
12.6801	0.32693	0	0	0	1
12.7795	0.33828	0	0	0	1
12.8788	0.34955	0	0	0	1
12.9782	0.36074	0	0	0	1
13.0776	0.37184	0	0	0	1
13.177	0.38286	0	0	0	1
13.2764	0.39378	0	0	0	1
13.3758	0.4046	0	0	0	1
13.4752	0.41533	0	0	0	1
13.5747	0.42596	0	0	0	1
13.6741	0.43648	0	0	0	1
13.7736	0.4469	0	0	0	1
13.873	0.45722	0	0	0	1
13.9725	0.46742	0	0	0	1
14.072	0.4775	0	0	0	1
14.1715	0.48748	0	0	0	1
14.271	0.49733	0	0	0	1
14.3705	0.50707	0	0	0	1
14.4701	0.51668	0	0	0	1
14.5696	0.52617	0	0	0	1
14.6692	0.53552	0	0	0	1
14.7687	0.54475	0	0	0	1
14.8683	0.55385	0	0	0	1
14.9679	0.56281	0	0	0	1
15.0675	0.57164	0	0	0	1
15.1672	0.58033	0	0	0	1
15.2668	0.58887	0	0	0	1
15.3664	0.59728	0	0	0	1
15.4661	0.60553	0	0	0	1
15.5658	0.61364	0	0	0	1
15.6655	0.6216	0	0	0	1
15.7651	0.62941	0	0	0	1
15.8649	0.63707	0	0	0	1
15.9646	0.64457	0	0	0	1
16.0643	0.65191	0	0	0	1
16.164	0.6591	0	0	0	1
16.2638	0.66612	0	0	0	1
16.3636	0.67298	0	0	0	1
16.4633	0.67967	0	0	0	1
16.5631	0.6862	0	0	0	1
16.6629	0.69256	0	0	0	1
16.7627	0.69876	0	0	0	1
16.8625	0.70478	0	0	0	1
16.9624	0.71063	0	0	0	1
17.0622	0.7163	0	0	0	1
17.1621	0.7218	0	0	0	1
17.2619	0.72712	0	0	0	1
17.3618	0.73226	0	0	0	1
17.4617	0.73723	0	0	0	1
17.5616	0.74201	0	0	0	1
17.6614	0.74661	0	0	0	1
17.7613	0.75102	0	0	0	1
17.8613	0.75526	0	0	0	1
17.9612	0.7593	0	0	0	1
18.0611	0.76316	0	0	0	1
18.161	0.76683	0	0	0	1
18.261	0.77031	0	0	0	1
18.3609	0.77361	0	0	0	1
18.4609	0.77671	0	0	0	1
18.5608	0.77962	0	0	0	1
18.6608	0.78234	0	0	0	1
18.7608	0.78487	0	0	0	1
18.8607	0.7872	0	0	0	1
18.9607	0.78934	0	0	0	1
19.0607	0.79128	0	0	0	1
19.1607	0.79303	0	0	0	1
19.2607	0.79459	0	0	0	1
19.3607	0.79595	0	0	0	1
19.4606	0.79711	0	0	0	1
19.5606	0.79807	0	0	0	1
19.6606	0.79884	0	0	0	1
19.7606	0.79941	0	0	0	1
19.8606	0.79978	0	0	0	1
19.9606	0.79996	0	0	0	1
20.061	0.79994	0	0	0	1
20.161	0.79972	0	0	0	1
20.261	0.79931	0	0	0	1
20.361	0.79869	0	0	0	1
20.461	0.79788	0	0	0	1
20.561	0.79688	0	0	0	1
20.661	0.79567	0	0	0	1
20.761	0.79427	0	0	0	1
20.861	0.79268	0	0	0	1
20.961	0.79089	0	0	0	1
21.061	0.7889	0	0	0	1
21.161	0.78672	0	0	0	1
21.261	0.78435	0	0	0	1
21.36	0.78178	0	0	0	1
21.46	0.77902	0	0	0	1
21.56	0.77607	0	0	0	1
21.66	0.77292	0	0	0	1
21.76	0.76959	0	0	0	1
21.86	0.76607	0	0	0	1
21.96	0.76235	0	0	0	1
22.06	0.75846	0	0	0	1
22.16	0.75437	0	0	0	1
22.26	0.7501	0	0	0	1
22.36	0.74564	0	0	0	1
22.46	0.741	0	0	0	1
22.56	0.73618	0	0	0	1
22.659	0.73118	0	0	0	1
22.759	0.726	0	0	0	1
22.859	0.72064	0	0	0	1
22.959	0.71511	0	0	0	1
23.059	0.7094	0	0	0	1
23.159	0.70351	0	0	0	1
23.259	0.69745	0	0	0	1
23.358	0.69122	0	0	0	1
23.458	0.68483	0	0	0	1
23.558	0.67826	0	0	0	1
23.658	0.67153	0	0	0	1
23.757	0.66464	0	0	0	1
23.857	0.65758	0	0	0	1
23.957	0.65036	0	0	0	1
24.057	0.64298	0	0	0	1
24.156	0.63545	0	0	0	1
24.256	0.62776	0	0	0	1
24.356	0.61992	0	0	0	1
24.455	0.61193	0	0	0	1
24.555	0.60379	0	0	0	1
24.655	0.5955	0	0	0	1
24.754	0.58706	0	0	0	1
24.854	0.57849	0	0	0	1
24.954	0.56977	0	0	0	1
25.053	0.56092	0	0	0	1
25.153	0.55192	0	0	0	1
25.252	0.5428	0	0	0	1
25.352	0.53354	0	0	0	1
25.452	0.52416	0	0	0	1
25.551	0.51464	0	0	0	1
25.651	0.505	0	0	0	1
25.75	0.49524	0	0	0	1
25.85	0.48536	0	0	0	1
25.949	0.47536	0	0	0	1
26.049	0.46525	0	0	0	1
26.148	0.45503	0	0	0	1
26.248	0.44469	0	0	0	1
26.347	0.43425	0	0	0	1
26.447	0.4237	0	0	0	1
